A,,,,,
B,,LEBT1-LebanonTN,OHHT1-OLD_HICKORY,SMLK2-CumberlandR-SmithlandKY,KINT1-HarpethR-KingstonSpringsTN
C,UTC,Precip-Inc,Precip-Inc,Precip-Inc,Precip-Inc
E,,,,,
F,,dcp-rev,dcp-rev,dcp-rev,dcp-rev
Units,,in,in,in,in
Type,,PER-CUM,PER-CUM,PER-CUM,PER-CUM
2255,16Jun2020  1800,0.00000,0.00000,0.00000,0.000
2256,16Jun2020  1830,0.00000,0.00000,0.00000,0.000
2257,16Jun2020  1900,0.00000,0.00000,0.00000,0.000
2258,16Jun2020  1930,0.00000,0.00000,0.00000,0.000
2259,16Jun2020  2000,0.00000,0.00000,0.00000,0.000
2260,16Jun2020  2030,0.00000,0.00000,0.00000,0.000
2261,16Jun2020  2100,0.00000,0.00000,0.00000,0.000
2262,16Jun2020  2130,0.00000,0.00000,0.00000,0.000
2263,16Jun2020  2200,0.00000,0.00000,0.00000,0.000
2264,16Jun2020  2230,0.00000,0.00000,0.00000,0.000
2265,16Jun2020  2300,0.00000,0.00000,0.00000,0.000
2266,16Jun2020  2330,0.00000,0.00000,0.00000,0.000
2267,17Jun2020  0000,0.00000,0.00000,0.00000,0.000
2268,17Jun2020  0030,0.00000,0.00000,0.00000,0.000
2269,17Jun2020  0100,0.00000,0.00000,0.00000,0.000
2270,17Jun2020  0130,0.00000,0.00000,0.00000,0.000
2271,17Jun2020  0200,0.00000,0.00000,0.00000,0.000
2272,17Jun2020  0230,0.00000,0.00000,0.00000,0.000
2273,17Jun2020  0300,0.00000,0.00000,0.00000,0.000
2274,17Jun2020  0330,0.00000,0.00000,0.00000,0.000
2275,17Jun2020  0400,0.00000,0.00000,0.00000,0.000
2276,17Jun2020  0430,0.00000,0.00000,0.00000,0.000
2277,17Jun2020  0500,0.00000,0.00000,0.00000,0.000
2278,17Jun2020  0530,0.00000,0.00000,0.00000,0.000
2279,17Jun2020  0600,0.00000,0.00000,0.00000,0.000
2280,17Jun2020  0630,0.00000,0.00000,0.00000,0.000
2281,17Jun2020  0700,0.00000,0.00000,0.00000,0.000
2282,17Jun2020  0730,0.00000,0.00000,0.00000,0.000
2283,17Jun2020  0800,0.00000,0.00000,0.00000,0.000
2284,17Jun2020  0830,0.00000,0.00000,0.00000,0.000
2285,17Jun2020  0900,0.00000,0.00000,0.00000,0.000
2286,17Jun2020  0930,0.00000,0.00000,0.00000,0.000
2287,17Jun2020  1000,0.00000,0.00000,0.00000,0.000
2288,17Jun2020  1030,0.00000,0.00000,0.00000,0.000
2289,17Jun2020  1100,0.00000,0.00000,0.00000,0.000
2290,17Jun2020  1130,0.00000,0.00000,0.00000,0.000
2291,17Jun2020  1200,0.00000,0.00000,0.00000,0.000
2292,17Jun2020  1230,0.00000,0.00000,0.00000,0.000
2293,17Jun2020  1300,0.00000,0.00000,0.00000,0.000
2294,17Jun2020  1330,0.00000,0.00000,0.00000,0.000
2295,17Jun2020  1400,0.00000,0.00000,0.00000,0.000
2296,17Jun2020  1430,0.00000,0.00000,0.00000,0.000
2297,17Jun2020  1500,0.00000,0.00000,0.00000,0.000
2298,17Jun2020  1530,0.00000,0.00000,0.00000,0.000
2299,17Jun2020  1600,0.00000,0.00000,0.00000,0.000
2300,17Jun2020  1630,0.00000,0.00000,0.00000,0.000
2301,17Jun2020  1700,0.00000,0.00000,0.00000,0.000
2302,17Jun2020  1730,0.00000,0.00000,0.00000,0.000
2303,17Jun2020  1800,0.00000,0.00000,0.00000,0.000
2304,17Jun2020  1830,0.00000,0.00000,0.00000,0.000
2305,17Jun2020  1900,0.00000,0.00000,0.00000,0.000
2306,17Jun2020  1930,0.00000,0.00000,0.00000,0.000
2307,17Jun2020  2000,0.00000,0.00000,0.00000,0.000
2308,17Jun2020  2030,0.00000,0.00000,0.00000,0.000
2309,17Jun2020  2100,0.00000,0.00000,0.00000,0.000
2310,17Jun2020  2130,0.00000,0.00000,0.00000,0.000
2311,17Jun2020  2200,0.00000,0.00000,0.00000,0.000
2312,17Jun2020  2230,0.00000,0.00000,0.00000,0.000
2313,17Jun2020  2300,0.00000,0.00000,0.00000,0.000
2314,17Jun2020  2330,0.00000,0.00000,0.00000,0.000
2315,18Jun2020  0000,0.00000,0.00000,0.00000,0.000
2316,18Jun2020  0030,0.00000,0.00000,0.00000,0.000
2317,18Jun2020  0100,0.00000,0.00000,0.00000,0.000
2318,18Jun2020  0130,0.00000,0.00000,0.00000,0.000
2319,18Jun2020  0200,0.00000,0.00000,0.00000,0.000
2320,18Jun2020  0230,0.00000,0.00000,0.00000,0.000
2321,18Jun2020  0300,0.00000,0.00000,0.00000,0.000
2322,18Jun2020  0330,0.00000,0.00000,0.00000,0.000
2323,18Jun2020  0400,0.00000,0.00000,0.00000,0.000
2324,18Jun2020  0430,0.00000,0.00000,0.00000,0.000
2325,18Jun2020  0500,0.00000,0.00000,0.00000,0.000
2326,18Jun2020  0530,0.00000,0.00000,0.00000,0.000
2327,18Jun2020  0600,0.00000,0.00000,0.00000,0.000
2328,18Jun2020  0630,0.00000,0.00000,0.00000,0.000
2329,18Jun2020  0700,0.00000,0.00000,0.00000,0.000
2330,18Jun2020  0730,0.00000,0.00000,0.00000,0.000
2331,18Jun2020  0800,0.00000,0.00000,0.00000,0.000
2332,18Jun2020  0830,0.00000,0.00000,0.00000,0.000
2333,18Jun2020  0900,0.00000,0.00000,0.00000,0.000
2334,18Jun2020  0930,0.00000,0.00000,0.00000,0.000
2335,18Jun2020  1000,0.00000,0.00000,0.00000,0.000
2336,18Jun2020  1030,0.00000,0.00000,0.00000,0.000
2337,18Jun2020  1100,0.00000,0.00000,0.00000,0.000
2338,18Jun2020  1130,0.00000,0.00000,0.00000,0.000
2339,18Jun2020  1200,0.00000,0.00000,0.00000,0.000
2340,18Jun2020  1230,0.00000,0.00000,0.00000,0.000
2341,18Jun2020  1300,0.00000,0.00000,0.00000,0.000
2342,18Jun2020  1330,0.00000,0.00000,0.00000,0.000
2343,18Jun2020  1400,0.00000,0.00000,0.00000,0.000
2344,18Jun2020  1430,0.00000,0.00000,0.00000,0.000
2345,18Jun2020  1500,0.00000,0.00000,0.00000,0.000
2346,18Jun2020  1530,0.00000,0.00000,0.00000,0.000
2347,18Jun2020  1600,0.00000,0.00000,0.00000,0.000
2348,18Jun2020  1630,0.00000,0.00000,0.00000,0.000
2349,18Jun2020  1700,0.00000,0.00000,0.00000,0.000
2350,18Jun2020  1730,0.00000,0.00000,0.00000,0.000
2351,18Jun2020  1800,0.00000,0.00000,0.00000,0.000
2352,18Jun2020  1830,0.00000,0.00000,0.00000,0.000
2353,18Jun2020  1900,0.00000,0.00000,0.00000,0.000
2354,18Jun2020  1930,0.00000,0.00000,0.00000,0.000
2355,18Jun2020  2000,0.00000,0.00000,0.00000,0.000
2356,18Jun2020  2030,0.00000,0.00000,0.00000,0.000
2357,18Jun2020  2100,0.00000,0.00000,0.00000,0.000
2358,18Jun2020  2130,0.00000,0.00000,0.00000,35.880
2359,18Jun2020  2200,0.00000,0.00000,0.00000,0.000
2360,18Jun2020  2230,0.00000,0.00000,0.00000,0.000
2361,18Jun2020  2300,0.00000,0.00000,0.00000,0.000
2362,18Jun2020  2330,0.00000,0.00000,0.00000,0.000
2363,19Jun2020  0000,0.00000,0.00000,0.00000,0.000
2364,19Jun2020  0030,0.00000,0.00000,0.00000,0.000
2365,19Jun2020  0100,0.00000,0.00000,0.00000,0.000
2366,19Jun2020  0130,0.00000,0.00000,0.00000,0.000
2367,19Jun2020  0200,0.00000,0.00000,0.00000,0.000
2368,19Jun2020  0230,0.00000,0.00000,0.00000,0.000
2369,19Jun2020  0300,0.00000,0.00000,0.00000,0.000
2370,19Jun2020  0330,0.00000,0.00000,0.00000,0.000
2371,19Jun2020  0400,0.00000,0.00000,0.00000,0.000
2372,19Jun2020  0430,0.00000,0.00000,0.00000,0.000
2373,19Jun2020  0500,0.00000,0.00000,0.00000,0.000
2374,19Jun2020  0530,0.00000,0.00000,0.00000,0.000
2375,19Jun2020  0600,0.00000,0.00000,0.00000,0.000
2376,19Jun2020  0630,0.00000,0.00000,0.00000,0.000
2377,19Jun2020  0700,0.00000,0.00000,0.00000,0.000
2378,19Jun2020  0730,0.00000,0.00000,0.00000,0.000
2379,19Jun2020  0800,0.00000,0.00000,0.00000,0.000
2380,19Jun2020  0830,0.00000,0.00000,0.00000,0.000
2381,19Jun2020  0900,0.00000,0.00000,0.00000,0.000
2382,19Jun2020  0930,0.00000,0.00000,0.00000,0.000
2383,19Jun2020  1000,0.00000,0.00000,0.00000,0.000
2384,19Jun2020  1030,0.00000,0.00000,0.00000,0.000
2385,19Jun2020  1100,0.00000,0.00000,0.00000,0.000
2386,19Jun2020  1130,0.00000,0.00000,0.00000,0.000
2387,19Jun2020  1200,0.00000,0.00000,0.00000,0.000
2388,19Jun2020  1230,0.00000,0.00000,0.00000,0.000
2389,19Jun2020  1300,0.00000,0.00000,0.00000,0.000
2390,19Jun2020  1330,0.00000,0.00000,0.00000,0.000
2391,19Jun2020  1400,0.00000,0.00000,0.00000,0.000
2392,19Jun2020  1430,0.00000,0.00000,0.00000,0.000
2393,19Jun2020  1500,0.00000,0.00000,0.00000,0.000
2394,19Jun2020  1530,0.00000,0.00000,0.00000,0.000
2395,19Jun2020  1600,0.00000,0.00000,0.00000,0.000
2396,19Jun2020  1630,0.00000,0.00000,0.00000,0.000
2397,19Jun2020  1700,0.00000,0.00000,0.00000,0.000
2398,19Jun2020  1730,0.00000,0.00000,0.00000,0.000
2399,19Jun2020  1800,0.00000,0.00000,0.00000,0.000
2400,19Jun2020  1830,0.00000,0.00000,0.00000,0.000
2401,19Jun2020  1900,0.00000,0.00000,0.00000,0.000
2402,19Jun2020  1930,0.00000,0.00000,0.00000,0.000
2403,19Jun2020  2000,0.00000,0.00000,0.00000,0.000
2404,19Jun2020  2030,0.00000,0.00000,0.00000,0.000
2405,19Jun2020  2100,0.00000,0.00000,0.00000,0.000
2406,19Jun2020  2130,0.00000,0.00000,0.00000,0.000
2407,19Jun2020  2200,0.00000,0.00000,0.00000,0.000
2408,19Jun2020  2230,0.00000,0.00000,0.00000,0.000
2409,19Jun2020  2300,0.00000,0.00000,0.00000,0.000
2410,19Jun2020  2330,0.00000,0.00000,0.00000,0.000
2411,20Jun2020  0000,0.00000,0.00000,0.00000,0.000
2412,20Jun2020  0030,0.00000,0.00000,0.00000,0.000
2413,20Jun2020  0100,0.00000,0.00000,0.00000,0.000
2414,20Jun2020  0130,0.00000,0.00000,0.00000,0.000
2415,20Jun2020  0200,0.00000,0.00000,0.00000,0.000
2416,20Jun2020  0230,0.00000,0.00000,0.00000,0.000
2417,20Jun2020  0300,0.00000,0.00000,0.00000,0.000
2418,20Jun2020  0330,0.00000,0.00000,0.00000,0.000
2419,20Jun2020  0400,0.00000,0.00000,0.00000,0.000
2420,20Jun2020  0430,0.00000,0.00000,0.00000,0.000
2421,20Jun2020  0500,0.00000,0.00000,0.00000,0.000
2422,20Jun2020  0530,0.00000,0.00000,0.00000,0.000
2423,20Jun2020  0600,0.00000,0.00000,0.00000,0.000
2424,20Jun2020  0630,0.00000,0.00000,0.00000,0.000
2425,20Jun2020  0700,0.00000,0.00000,0.00000,0.000
2426,20Jun2020  0730,0.00000,0.00000,0.00000,0.000
2427,20Jun2020  0800,0.00000,0.00000,0.00000,0.000
2428,20Jun2020  0830,0.00000,0.00000,0.00000,0.000
2429,20Jun2020  0900,0.00000,0.00000,0.00000,0.000
2430,20Jun2020  0930,0.00000,0.00000,0.00000,0.000
2431,20Jun2020  1000,0.00000,0.00000,0.00000,0.000
2432,20Jun2020  1030,0.00000,0.00000,0.00000,0.000
2433,20Jun2020  1100,0.00000,0.00000,0.00000,0.000
2434,20Jun2020  1130,0.00000,0.00000,0.00000,0.000
2435,20Jun2020  1200,0.00000,0.00000,0.00000,0.000
2436,20Jun2020  1230,0.00000,0.00000,0.00000,0.000
2437,20Jun2020  1300,0.00000,0.00000,0.00000,0.000
2438,20Jun2020  1330,0.00000,0.00000,0.00000,0.000
2439,20Jun2020  1400,0.00000,0.00000,0.00000,0.000
2440,20Jun2020  1430,0.00000,0.00000,0.00000,0.000
2441,20Jun2020  1500,0.00000,0.00000,0.00000,0.000
2442,20Jun2020  1530,0.00000,0.00000,0.00000,0.000
2443,20Jun2020  1600,0.00000,0.00000,0.00000,0.000
2444,20Jun2020  1630,0.00000,0.00000,0.00000,0.000
2445,20Jun2020  1700,0.00000,0.00000,0.00000,0.000
2446,20Jun2020  1730,0.00000,0.00000,0.00000,0.000
2447,20Jun2020  1800,0.00000,0.00000,0.00000,0.000
2448,20Jun2020  1830,0.00000,0.00000,0.00000,0.000
2449,20Jun2020  1900,0.00000,0.00000,0.00000,0.000
2450,20Jun2020  1930,0.00000,0.00000,0.00000,0.000
2451,20Jun2020  2000,0.00000,0.00000,0.00000,0.000
2452,20Jun2020  2030,0.00000,0.00000,0.00000,0.000
2453,20Jun2020  2100,0.00000,0.00000,0.00000,0.000
2454,20Jun2020  2130,0.00000,0.00000,0.00000,0.000
2455,20Jun2020  2200,0.00000,0.00000,0.00000,0.000
2456,20Jun2020  2230,0.00000,0.00000,0.00000,0.000
2457,20Jun2020  2300,0.00000,0.00000,0.00000,0.000
2458,20Jun2020  2330,0.00000,0.00000,0.00000,0.000
2459,21Jun2020  0000,0.00000,0.00000,0.00000,0.000
2460,21Jun2020  0030,0.00000,0.00000,0.00000,0.000
2461,21Jun2020  0100,0.00000,0.00000,0.00000,0.000
2462,21Jun2020  0130,0.00000,0.00000,0.00000,0.000
2463,21Jun2020  0200,0.00000,0.00000,0.00000,0.000
2464,21Jun2020  0230,0.00000,0.00000,0.00000,0.000
2465,21Jun2020  0300,0.00000,0.00000,0.00000,0.000
2466,21Jun2020  0330,0.00000,0.00000,0.00000,0.000
2467,21Jun2020  0400,0.00000,0.00000,0.00000,0.000
2468,21Jun2020  0430,0.00000,0.00000,0.00000,0.000
2469,21Jun2020  0500,0.00000,0.00000,0.00000,0.000
2470,21Jun2020  0530,0.00000,0.00000,0.00000,0.000
2471,21Jun2020  0600,0.00000,0.00000,0.00000,0.000
2472,21Jun2020  0630,0.00000,0.00000,0.00000,0.000
2473,21Jun2020  0700,0.00000,0.00000,0.00000,0.000
2474,21Jun2020  0730,0.00000,0.00000,0.00000,0.000
2475,21Jun2020  0800,0.00000,0.00000,0.00000,0.000
2476,21Jun2020  0830,0.00000,0.00000,0.00000,0.000
2477,21Jun2020  0900,0.00000,0.00000,0.00000,0.000
2478,21Jun2020  0930,0.00000,0.00000,0.00000,0.000
2479,21Jun2020  1000,0.00000,0.00000,0.00000,0.000
2480,21Jun2020  1030,0.00000,0.00000,0.04000,0.000
2481,21Jun2020  1100,0.00000,0.00000,0.20000,0.000
2482,21Jun2020  1130,0.00000,0.00000,0.04000,0.190
2483,21Jun2020  1200,0.00000,0.00000,0.01000,0.040
2484,21Jun2020  1230,0.00000,0.00000,0.01000,0.220
2485,21Jun2020  1300,0.00000,0.00000,0.01000,0.100
2486,21Jun2020  1330,0.00000,0.03000,0.01000,0.250
2487,21Jun2020  1400,0.00000,0.03000,0.00000,0.010
2488,21Jun2020  1430,0.00000,0.00000,0.01000,0.000
2489,21Jun2020  1500,0.00000,0.00000,0.08000,0.000
2490,21Jun2020  1530,0.00000,0.00000,0.05000,0.010
2491,21Jun2020  1600,0.00000,0.00000,0.01000,0.150
2492,21Jun2020  1630,0.00000,0.00000,0.00000,0.110
2493,21Jun2020  1700,0.00000,0.02000,0.00000,0.100
2494,21Jun2020  1730,0.00000,0.01000,0.00000,0.030
2495,21Jun2020  1800,0.00000,0.02000,0.00000,0.350
2496,21Jun2020  1830,0.05000,0.00000,0.00000,0.030
2497,21Jun2020  1900,0.05000,0.02000,0.00000,0.000
2498,21Jun2020  1930,0.07000,0.02000,0.00000,0.010
2499,21Jun2020  2000,0.05000,0.00000,0.00000,0.000
2500,21Jun2020  2030,0.00000,0.00000,0.00000,0.000
2501,21Jun2020  2100,0.00000,0.00000,0.00000,0.010
2502,21Jun2020  2130,0.00000,0.00000,0.00000,0.120
2503,21Jun2020  2200,0.07000,0.10000,0.00000,0.010
2504,21Jun2020  2230,0.00000,0.00000,0.00000,0.000
2505,21Jun2020  2300,0.00000,0.00000,0.00000,0.000
2506,21Jun2020  2330,0.00000,0.00000,0.00000,0.000
2507,22Jun2020  0000,0.00000,0.00000,0.00000,0.000
2508,22Jun2020  0030,0.00000,0.00000,0.00000,0.000
2509,22Jun2020  0100,0.00000,0.00000,0.00000,0.000
2510,22Jun2020  0130,0.00000,0.00000,0.00000,0.000
2511,22Jun2020  0200,0.00000,0.00000,0.00000,0.000
2512,22Jun2020  0230,0.00000,0.00000,0.00000,0.000
2513,22Jun2020  0300,0.00000,0.00000,0.00000,0.000
2514,22Jun2020  0330,0.00000,0.00000,0.00000,0.000
2515,22Jun2020  0400,0.00000,0.00000,0.00000,0.000
2516,22Jun2020  0430,0.00000,0.00000,0.00000,0.000
2517,22Jun2020  0500,0.00000,0.00000,0.00000,0.000
2518,22Jun2020  0530,0.00000,0.00000,0.00000,0.000
2519,22Jun2020  0600,0.00000,0.00000,0.00000,0.000
2520,22Jun2020  0630,0.00000,0.00000,0.00000,0.000
2521,22Jun2020  0700,0.00000,0.00000,0.00000,0.000
2522,22Jun2020  0730,0.00000,0.00000,0.00000,0.000
2523,22Jun2020  0800,0.00000,0.00000,0.00000,0.000
2524,22Jun2020  0830,0.00000,0.00000,0.00000,0.000
2525,22Jun2020  0900,0.00000,0.00000,0.00000,0.000
2526,22Jun2020  0930,0.00000,0.00000,0.00000,0.000
2527,22Jun2020  1000,0.00000,0.00000,0.00000,0.000
2528,22Jun2020  1030,0.00000,0.00000,0.00000,0.000
2529,22Jun2020  1100,0.00000,0.00000,0.00000,0.000
2530,22Jun2020  1130,0.00000,0.00000,0.00000,0.000
2531,22Jun2020  1200,0.00000,0.00000,0.00000,0.000
2532,22Jun2020  1230,0.00000,0.00000,0.00000,0.000
2533,22Jun2020  1300,0.00000,0.00000,0.00000,0.000
2534,22Jun2020  1330,0.00000,0.00000,0.00000,0.000
2535,22Jun2020  1400,0.00000,0.00000,0.00000,0.000
2536,22Jun2020  1430,0.00000,0.00000,0.00000,0.000
2537,22Jun2020  1500,0.00000,0.00000,0.00000,0.000
2538,22Jun2020  1530,0.00000,0.00000,0.00000,0.000
2539,22Jun2020  1600,0.00000,0.00000,0.00000,0.000
2540,22Jun2020  1630,0.00000,0.00000,0.00000,0.000
2541,22Jun2020  1700,0.00000,0.00000,0.00000,0.000
2542,22Jun2020  1730,0.00000,0.00000,0.00000,0.000
2543,22Jun2020  1800,0.00000,0.00000,0.00000,0.000
2544,22Jun2020  1830,0.00000,0.00000,0.00000,0.000
2545,22Jun2020  1900,0.00000,0.00000,0.00000,0.000
2546,22Jun2020  1930,0.11000,0.00000,0.12000,0.000
2547,22Jun2020  2000,0.00000,0.00000,0.00000,0.000
2548,22Jun2020  2030,0.00000,0.00000,0.00000,0.000
2549,22Jun2020  2100,0.00000,0.00000,0.19000,0.000
2550,22Jun2020  2130,0.01000,0.00000,0.14000,0.000
2551,22Jun2020  2200,0.00000,0.00000,0.03000,0.000
2552,22Jun2020  2230,0.00000,0.00000,0.00000,0.000
2553,22Jun2020  2300,0.00000,0.00000,0.00000,0.000
2554,22Jun2020  2330,0.00000,0.00000,0.01000,0.000
2555,23Jun2020  0000,0.00000,0.00000,0.00000,0.000
2556,23Jun2020  0030,0.00000,0.00000,0.00000,0.000
2557,23Jun2020  0100,0.00000,0.00000,0.00000,0.000
2558,23Jun2020  0130,0.00000,0.01000,0.00000,0.000
2559,23Jun2020  0200,0.02000,0.00000,0.00000,0.000
2560,23Jun2020  0230,0.01000,0.00000,0.00000,0.000
2561,23Jun2020  0300,0.00000,0.00000,0.00000,0.000
2562,23Jun2020  0330,0.00000,0.00000,0.00000,0.000
2563,23Jun2020  0400,0.00000,0.00000,0.00000,0.000
2564,23Jun2020  0430,0.00000,0.00000,0.00000,0.000
2565,23Jun2020  0500,0.00000,0.00000,0.00000,0.010
2566,23Jun2020  0530,0.00000,0.00000,0.00000,0.000
2567,23Jun2020  0600,0.01000,0.00000,0.00000,0.000
2568,23Jun2020  0630,0.03000,0.00000,0.00000,0.010
2569,23Jun2020  0700,0.00000,0.00000,0.00000,0.000
2570,23Jun2020  0730,0.00000,0.03000,0.00000,0.000
2571,23Jun2020  0800,0.01000,0.00000,0.00000,0.000
2572,23Jun2020  0830,0.00000,0.00000,0.00000,0.000
2573,23Jun2020  0900,0.01000,0.00000,0.00000,0.000
2574,23Jun2020  0930,0.00000,0.00000,0.37000,0.000
2575,23Jun2020  1000,0.01000,0.00000,0.00000,0.000
2576,23Jun2020  1030,0.00000,0.00000,0.00000,0.000
2577,23Jun2020  1100,0.00000,0.00000,0.00000,0.000
2578,23Jun2020  1130,0.00000,0.00000,0.00000,0.000
2579,23Jun2020  1200,0.00000,0.00000,0.00000,0.000
2580,23Jun2020  1230,0.00000,0.00000,0.00000,0.000
2581,23Jun2020  1300,0.00000,0.00000,0.00000,0.000
2582,23Jun2020  1330,0.00000,0.00000,0.00000,0.000
2583,23Jun2020  1400,0.00000,0.00000,0.00000,0.000
2584,23Jun2020  1430,0.00000,0.00000,0.00000,0.000
2585,23Jun2020  1500,0.00000,0.00000,0.00000,0.000
2586,23Jun2020  1530,0.00000,0.00000,0.00000,0.000
2587,23Jun2020  1600,0.00000,0.00000,0.00000,0.000
2588,23Jun2020  1630,0.00000,0.00000,0.00000,0.000
2589,23Jun2020  1700,0.00000,0.00000,0.00000,0.000
2590,23Jun2020  1730,0.00000,0.00000,0.00000,0.000
2591,23Jun2020  1800,0.00000,0.00000,0.00000,0.000
2592,23Jun2020  1830,0.00000,0.00000,0.00000,0.000
2593,23Jun2020  1900,0.00000,0.00000,0.00000,0.000
2594,23Jun2020  1930,0.00000,0.00000,0.00000,0.000
2595,23Jun2020  2000,0.00000,0.00000,0.00000,0.000
2596,23Jun2020  2030,0.00000,0.00000,0.00000,0.000
2597,23Jun2020  2100,0.00000,0.00000,0.00000,0.000
2598,23Jun2020  2130,0.00000,0.00000,0.00000,0.000
2599,23Jun2020  2200,0.00000,0.00000,0.00000,0.000
2600,23Jun2020  2230,0.00000,0.00000,0.00000,0.000
2601,23Jun2020  2300,0.00000,0.00000,0.00000,0.000
2602,23Jun2020  2330,0.00000,0.00000,0.00000,0.000
2603,24Jun2020  0000,0.00000,0.00000,0.00000,0.000
2604,24Jun2020  0030,0.00000,0.00000,0.00000,0.000
2605,24Jun2020  0100,0.00000,0.00000,0.00000,0.000
2606,24Jun2020  0130,0.00000,0.00000,0.00000,0.000
2607,24Jun2020  0200,0.00000,0.00000,0.00000,0.000
2608,24Jun2020  0230,0.00000,0.00000,0.00000,0.000
2609,24Jun2020  0300,0.00000,0.00000,0.00000,0.000
2610,24Jun2020  0330,0.00000,0.00000,0.00000,0.000
2611,24Jun2020  0400,0.00000,0.00000,0.00000,0.000
2612,24Jun2020  0430,0.00000,0.00000,0.00000,0.000
2613,24Jun2020  0500,0.00000,0.00000,0.00000,0.000
2614,24Jun2020  0530,0.00000,0.00000,0.00000,0.000
2615,24Jun2020  0600,0.00000,0.00000,0.00000,0.000
2616,24Jun2020  0630,0.00000,0.00000,0.00000,0.000
2617,24Jun2020  0700,0.00000,0.00000,0.00000,0.000
2618,24Jun2020  0730,0.00000,0.00000,0.00000,0.000
2619,24Jun2020  0800,0.00000,0.00000,0.00000,0.000
2620,24Jun2020  0830,0.00000,0.00000,0.00000,0.000
2621,24Jun2020  0900,0.00000,0.00000,0.00000,0.000
2622,24Jun2020  0930,0.00000,0.00000,0.00000,0.000
2623,24Jun2020  1000,0.00000,0.00000,0.00000,0.000
2624,24Jun2020  1030,0.00000,0.00000,0.00000,0.000
2625,24Jun2020  1100,0.00000,0.00000,0.00000,0.000
2626,24Jun2020  1130,0.00000,0.00000,0.00000,0.000
2627,24Jun2020  1200,0.00000,0.00000,0.00000,0.000
2628,24Jun2020  1230,0.00000,0.00000,0.00000,0.000
2629,24Jun2020  1300,0.00000,0.00000,0.00000,0.000
2630,24Jun2020  1330,0.00000,0.00000,0.00000,0.000
2631,24Jun2020  1400,0.00000,0.00000,0.00000,0.000
2632,24Jun2020  1430,0.00000,0.00000,0.00000,0.000
2633,24Jun2020  1500,0.00000,0.00000,0.00000,0.000
2634,24Jun2020  1530,0.00000,0.00000,0.00000,0.000
2635,24Jun2020  1600,0.00000,0.00000,0.00000,0.000
2636,24Jun2020  1630,0.00000,0.00000,0.00000,0.000
2637,24Jun2020  1700,0.00000,0.00000,0.00000,0.000
2638,24Jun2020  1730,0.00000,0.00000,0.00000,0.000
2639,24Jun2020  1800,0.00000,0.00000,0.00000,0.000
2640,24Jun2020  1830,0.00000,0.00000,0.00000,0.000
2641,24Jun2020  1900,0.00000,0.00000,0.00000,0.000
2642,24Jun2020  1930,0.00000,0.00000,0.00000,0.000
2643,24Jun2020  2000,0.00000,0.00000,0.00000,0.000
2644,24Jun2020  2030,0.00000,0.00000,0.00000,0.000
2645,24Jun2020  2100,0.00000,0.00000,0.00000,0.000
2646,24Jun2020  2130,0.00000,0.00000,0.00000,0.000
2647,24Jun2020  2200,0.00000,0.00000,0.00000,0.000
2648,24Jun2020  2230,0.00000,0.00000,0.00000,0.000
2649,24Jun2020  2300,0.00000,0.00000,0.00000,0.000
2650,24Jun2020  2330,0.00000,0.00000,0.00000,0.000
2651,25Jun2020  0000,0.00000,0.00000,0.00000,0.000
2652,25Jun2020  0030,0.00000,0.00000,0.00000,0.000
2653,25Jun2020  0100,0.00000,0.00000,0.00000,0.000
2654,25Jun2020  0130,0.00000,0.00000,0.00000,0.000
2655,25Jun2020  0200,0.01000,0.00000,0.00000,0.000
2656,25Jun2020  0230,0.03000,0.00000,0.00000,0.000
2657,25Jun2020  0300,0.00000,0.00000,0.00000,0.000
2658,25Jun2020  0330,0.00000,0.00000,0.00000,0.000
2659,25Jun2020  0400,0.00000,0.00000,0.00000,0.000
2660,25Jun2020  0430,0.00000,0.00000,0.00000,0.000
2661,25Jun2020  0500,0.00000,0.00000,0.00000,0.000
2662,25Jun2020  0530,0.00000,0.00000,0.00000,0.000
2663,25Jun2020  0600,0.00000,0.00000,0.00000,0.000
2664,25Jun2020  0630,0.00000,0.00000,0.00000,0.000
2665,25Jun2020  0700,0.00000,0.00000,0.00000,0.000
2666,25Jun2020  0730,0.00000,0.00000,0.00000,0.000
2667,25Jun2020  0800,0.00000,0.00000,0.00000,0.000
2668,25Jun2020  0830,0.00000,0.00000,0.00000,0.000
2669,25Jun2020  0900,0.00000,0.00000,0.00000,0.000
2670,25Jun2020  0930,0.00000,0.00000,0.00000,0.000
2671,25Jun2020  1000,0.00000,0.00000,0.00000,0.000
2672,25Jun2020  1030,0.00000,0.00000,0.00000,0.000
2673,25Jun2020  1100,0.00000,0.00000,0.00000,0.000
2674,25Jun2020  1130,0.00000,0.00000,0.00000,0.000
2675,25Jun2020  1200,0.00000,0.00000,0.00000,0.000
2676,25Jun2020  1230,0.00000,0.00000,0.00000,0.000
2677,25Jun2020  1300,0.00000,0.00000,0.00000,0.000
2678,25Jun2020  1330,0.00000,0.00000,0.00000,0.000
2679,25Jun2020  1400,0.00000,0.00000,0.00000,0.000
2680,25Jun2020  1430,0.00000,0.00000,0.00000,0.000
2681,25Jun2020  1500,0.00000,0.00000,0.00000,0.000
2682,25Jun2020  1530,0.00000,0.00000,0.00000,0.000
2683,25Jun2020  1600,0.00000,0.00000,0.00000,0.000
2684,25Jun2020  1630,0.00000,0.00000,0.00000,0.000
2685,25Jun2020  1700,0.00000,0.00000,0.00000,0.000
